CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,PRO_OCUP_C,PROM_OCUP,OCUPVIVPAR,VPH_TV,VPH_RADIO,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,area
"1901900010168025","19","019","0001","0168","025",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","25","56","30","26",*,*,"0","54","28","26","50","26","24","48","25","23","48","25","23","47","25","22","4",*,*,*,*,*,*,*,*,"0","0","0",*,"0",*,"7",*,"5","20","5",*,"4","86.67","8","45","3","22","21","19","18","21",*,"0","0.41","2.67","56","21","19","21","17","21","20","14","13","0","0","0","0","16462"
"1901900010168024","19","019","0001","0168","024",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","24","42","22","20",*,*,*,"40","21","19","40","21","19","37","19","18","36","18","18","35","17","18","0","0","0","3",*,*,"4","3",*,*,*,"0",*,*,"0","4",*,*,"10","10","5","5","90.91","6","28","8","12","12","5","5","12","0","0","0.68","3.5","42","11","9","11","10","12","12","7","6","0","0","0","0","15839"
"1901900010204035","19","019","0001","0204","035",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2515"
"1901900010168023","19","019","0001","0168","023",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","23","79","45","34","3","3","0","76","42","34","75","42","33","66","36","30","62","34","28","61","33","28","4",*,*,"6","4",*,"9","5","4","4",*,*,*,*,"0","6","0","6","20","13","8","5","75.56","17","53","9","35","34","32","31","34","0",*,"0.52","2.32","79","34","15","29","24","33","33","23","15","0",*,*,"0","12914"
"1901900010168022","19","019","0001","0168","022",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5733"
"1901900010168021","19","019","0001","0168","021",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","21","41","23","18","4",*,"3","37","22","15","37","22","15","36","22","14","34","20","14","32","20","12","0","0","0",*,"0",*,*,*,"0",*,*,"0",*,"0",*,"3",*,*,"11","13","6","7","78.26","7","22","12","17","13","16","12","13","4","0","0.51","3.15","41","13","13","11","13","12","12","12","6","0","0",*,"0","9037"
"1901900010168020","19","019","0001","0168","020",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","20","66","38","28",*,"0",*,"65","38","27","62","35","27","58","32","26","57","31","26","54","31","23","4","4","0","3",*,*,"3","3","0",*,*,"0","3","0","3","13","7","6","21","8","4","4","73.68","9","53","4","20","15","19","14","15",*,"3","0.7","4.4","66","15","11","15","15","15","15","12","12","0","0","0","0","25552"
"1901900010168018","19","019","0001","0168","018",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","18","25","19","6","0","0","0","25","19","6","25","19","6","25","19","6","24","18","6","23","17","6","0","0","0","0","0","0",*,*,"0",*,*,"0",*,*,"0","4","4","0","8","13","9","4","31.58",*,"15","9","14","11","13","10","11","3","0","0.32","2.27","25","11","8","9","11","10","11","9","5","0","0","0","0","19663"
"1901900010168008","19","019","0001","0168","008",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","8","51","31","20",*,*,*,"49","30","19","49","30","19","49","30","19","48","29","19","48","29","19","0","0","0","0","0","0",*,*,"0",*,*,"0","0","0","0","5","3",*,"16","16","8","8","64.52","3","36","12","15","14","15","14","14",*,"0","0.54","3.64","51","13","10","13","13","14","14","10","9",*,"0","0","0","19572"
"1901900010168007","19","019","0001","0168","007",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","7","35","21","14",*,"0",*,"34","21","13","34","21","13","32","19","13","30","18","12","27","15","12","0","0","0",*,*,"0","4","3",*,*,*,*,"3","3","0","3",*,*,"13","8","5","3","66.67","5","23","7","11","10","10","9","10",*,"0","0.56","3.5","35","10","6","10","8","10","10","8","7","0","0","0","0","12863"
"1901900010153043","19","019","0001","0153","043",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6229"
"1901900010153042","19","019","0001","0153","042",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6868"
"1901900010168009","19","019","0001","0168","009",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0168","9","49","21","28","0","0","0","49","21","28","49","21","28","47","21","26","45","20","25","43","19","24",*,"0",*,*,"0",*,"3",*,*,*,*,*,*,*,*,"7",*,"5","10","13","7","6","133.33","4","37","8","18","15","14","11","15","3","0","0.58","3.27","49","14","11","12","15","15","14","12","12","0","0",*,"0","23156"
"1901900010153033","19","019","0001","0153","033",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","33","38",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"1","1",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"7156"
"1901900010153032","19","019","0001","0153","032",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","32","38","25","13","0","0","0","38","25","13","38","25","13","33","21","12","33","21","12","31","20","11",*,*,"0","4","3",*,"4","3",*,"0","0","0",*,*,*,"4","4","0","9","7","6",*,"52","5","26","7","14","10","14","10","10","3",*,"0.72","3.8","38","10","4","3","9","6","6","3",*,"0",*,"4","0","7147"
"1901900010153028","19","019","0001","0153","028",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","28","27","15","12",*,"0",*,"25","15","10","24","15","9","22","13","9","22","13","9","22","13","9",*,"0",*,*,*,"0",*,*,"0","0","0","0","0","0","0","0","0","0","6","10","6","4","80","5","17","5","10","10","7","7","10","0","0","0.53","2.7","27","9","8","10","8","10","10","7","7",*,"0","0","0","7247"
"1901900010153026","19","019","0001","0153","026",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","26","64","31","33",*,*,*,"62","30","32","61","30","31","55","27","28","54","27","27","54","27","27",*,*,*,"5",*,"3","6",*,"4",*,"0",*,"0","0","0","7",*,"6","14","16","10","6","106.45","10","39","15","23","20","21","18","20",*,*,"0.65","3.2","64","18","6","13","14","18","15","5","5",*,"0","5","0","7211"
"1901900010153009","19","019","0001","0153","009",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","9","100","53","47",*,"0",*,"98","53","45","95","51","44","89","48","41","85","46","39","84","45","39","3",*,*,"6","3","3","7","4","3","4",*,*,*,*,"0","8","5","3","23","31","20","11","88.68","15","57","28","32","31","25","24","31",*,"0","0.59","3.23","100","31","22","24","28","28","27","19","12","0","0","4","0","6922"
"1901900010153008","19","019","0001","0153","008",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","8","54","30","24","3",*,*,"51","29","22","49","29","20","47","29","18","46","29","17","46","29","17",*,"0",*,*,"0",*,*,"0",*,*,"0",*,"0","0","0","6",*,"4","11","23","16","7","80","8","30","16","19","15","17","13","15","4","0","0.69","3.6","54","15","8","7","12","13","11","6","3","0","0","4","0","7551"
"1901900010153007","19","019","0001","0153","007",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","7","71","43","28",*,*,*,"69","42","27","69","42","27","64","38","26","63","38","25","62","37","25","3",*,*,*,*,"0","3",*,*,*,"0",*,*,*,"0","10","8",*,"18","22","12","10","65.12","8","44","19","23","21","17","15","21",*,"0","0.73","3.38","71","21","16","11","17","20","19","8",*,"0","0",*,"0","3445"
"1901900010153006","19","019","0001","0153","006",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","6","3",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"1","1",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"7119"
"1901900010153005","19","019","0001","0153","005",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","5","11",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"3","2",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"7230"
"1901900010149028","19","019","0001","0149","028",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","28","14","5","9","0","0","0","14","5","9","14","5","9","14","5","9","13","4","9","12","4","8","0","0","0","0","0","0",*,*,"0",*,*,"0",*,"0",*,*,"0",*,*,"4",*,*,"180",*,"9","4","8","4","7","3","4","4","0","0.64","3.5","14","4","4","4","4","4","4",*,"3","0","0","0","0","7404"
"1901900010149026","19","019","0001","0149","026",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","26","45","22","23","0","0","0","45","22","23","44","22","22","38","20","18","38","20","18","36","19","17",*,"0",*,"6",*,"4","5",*,"4","0","0","0",*,*,*,"6","4",*,"10","10","7","3","104.55","7","29","9","17","12","14","9","12","5","0","0.76","3.75","45","12","8","7","10","11","10","8",*,"0","0",*,"0","7007"
"1901900010149007","19","019","0001","0149","007",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","7","152","83","69","9","6","3","143","77","66","135","73","62","121","67","54","115","65","50","112","64","48","10","6","4","12","4","8","16","5","11","6",*,"4","3",*,*,"23","16","7","49","17","10","7","83.13","37","104","11","44","42","20","18","42",*,*,"0.52","3.62","152","41","35","38","37","41","40","35","28","0","0",*,"0","6811"
"1901900010149006","19","019","0001","0149","006",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","6","10","5","5","0","0","0","10","5","5","10","5","5","10","5","5","10","5","5","10","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",*,*,"0",*,"3",*,*,"100","0","7","3","6","4","4",*,"4",*,"0","0.45","2.5","10","4",*,*,"4","4","4","3","3","0","0","0","0","6696"
"1901900010149005","19","019","0001","0149","005",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","5","29","16","13","0","0","0","29","16","13","28","15","13","26","13","13","23","12","11","21","12","9",*,*,"0",*,*,"0","4",*,*,"3",*,*,*,"0",*,"7","4","3","8","3",*,*,"81.25","6","20","3","7","7",*,*,"7","0","0","0.64","4.14","29","7","6","6","6","6","6",*,"3","0","0",*,"0","7605"
"1901900010149004","19","019","0001","0149","004",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","4","11","6","5",*,*,"0","10","5","5","10","5","5","9","4","5","9","4","5","9","4","5","0","0","0",*,*,"0",*,*,"0","0","0","0","0","0","0",*,*,"0","3","0","0","0","83.33",*,"9","0","3","3","3","3","3","0","0","0.42","3.67","11","3",*,"3","3","3","3","3","3","0","0","0","0","7555"
"1901900010149002","19","019","0001","0149","002",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0149","2","21","12","9",*,*,"0","20","11","9","20","11","9","17","10","7","16","10","6","16","10","6","0","0","0","3",*,*,"3",*,*,*,"0",*,"0","0","0",*,*,*,"6","5","3",*,"75","5","12","4","6","6","3","3","6","0","0","0.53","3.5","21","6","5","6","6","6","6","5","4","0","0","0","0","7015"
"1901900010134008","19","019","0001","0134","008",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0134","8","65","36","29","5",*,"3","60","34","26","60","34","26","51","30","21","51","30","21","51","30","21","3","0","3","6","4",*,"5","3",*,"0","0","0","0","0","0","6","4",*,"13","21","13","8","80.56","14","36","15","19","17","16","14","17",*,"0","0.71","3.82","65","15","11","12","13","16","14","10","6","0","0",*,"0","3249"
"1901900010134006","19","019","0001","0134","006",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0134","6","0","0","0",N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,"1",*,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,"7419"
"1901900010134005","19","019","0001","0134","005",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0134","5","126","61","65","9","3","6","117","58","59","115","58","57","107","54","53","106","54","52","100","50","50","5","3",*,"5",*,"4",*,"0",*,*,"0",*,"6","4",*,"17","9","8","30","21","11","10","106.56","20","90","16","50","40","49","39","40","10","0","0.87","3.15","126","40","18","17","22","38","32","10","3","0","0","8","0","6991"
"1901900010134001","19","019","0001","0134","001",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0134","1","129","69","60","8",*,"6","121","67","54","115","63","52","100","58","42","92","52","40","87","49","38","6","4",*,"15","5","10","19","9","10","8","6",*,"5","3",*,"7","6",*,"38","20","11","9","86.96","37","79","13","37","35","31","29","35",*,"0","0.59","3.69","129","35","26","35","35","35","35","33","29","0","0","0","0","7324"
190190001012A033,"19","019","0001",012A,"033",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14814"
"1901900010134035","19","019","0001","0134","035",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7555"
190190001012A022,"19","019","0001",012A,"022",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,012A,"22","60","31","29",*,*,"0","59","30","29","58","30","28","54","29","25","51","27","24","47","23","24","3",*,*,*,"0",*,"4",*,*,"3",*,*,"4","4","0","3",*,*,"15","12","7","5","93.55","9","42","9","20","20","13","13","20","0","0","0.67","3","60","20","17","13","17","17","16","10","5","0","0","4","0","6988"
190190001012A021,"19","019","0001",012A,"021",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,012A,"21","39","20","19","0","0","0","39","20","19","39","20","19","37","20","17","37","20","17","37","20","17","0","0","0",*,"0",*,*,"0",*,"0","0","0","0","0","0","5",*,"3","8","12","6","6","95",*,"31","6","15","13","13","11","13",*,*,"0.68","3","39","13","9","9","10","12","12","9","10","0","0",*,"0","7378"
190190001012A020,"19","019","0001",012A,"020",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,012A,"20","35","21","14",*,*,"0","34","20","14","31","19","12","30","18","12","30","18","12","28","17","11","3",*,*,*,*,"0","0","0","0","0","0","0",*,*,*,"5","3",*,"9","6","3","3","66.67","5","26","4","10","9","8","7","9",*,"0","0.8","3.89","35","9","7","7","8","8","8","6","4","0",*,*,"0","7275"
190190001012A005,"19","019","0001",012A,"005",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,012A,"5","7","5",*,"0","0","0","7","5",*,"7","5",*,"7","5",*,"7","5",*,"7","5",*,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",*,"4","3",*,"40","0","3","4","4","4",*,*,"4","0","0","0.33","1.75","7","4","4",*,"4","3","3","3","3","0","0",*,"0","7365"
190190001012A004,"19","019","0001",012A,"004",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,012A,"4","78","40","38",*,*,*,"76","39","37","73","37","36","71","36","35","70","36","34","66","33","33","3",*,*,*,*,*,"3",*,*,*,"0",*,"4","3",*,"12","8","4","19","21","13","8","95","8","53","17","28","24","23","19","24","4","0","0.67","3.25","78","24","20","16","19","20","19","14","7","0",*,"5","0","7164"
190190001012A003,"19","019","0001",012A,"003",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,012A,"3","112","69","43",*,*,*,"110","68","42","109","67","42","100","62","38","98","61","37","91","57","34",*,*,"0","9","5","4","9","6","3",*,*,*,"7","4","3","10","5","5","31","31","25","6","62.32","14","76","22","36","32","30","26","32","3",*,"0.68","3.5","112","31","15","22","26","27","27","20","12",*,*,"5",*,"7364"
190190001012A001,"19","019","0001",012A,"001",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,012A,"1","4",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"3","2",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"6995"
"1901900010115033","19","019","0001","0115","033",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0115","33","39","17","22",*,*,*,"37","16","21","35","15","20","34","15","19","34","15","19","32","15","17",*,*,*,*,"0",*,*,"0",*,"0","0","0",*,"0",*,*,"0",*,"10","8","4","4","129.41","5","29","5","22","20","18","16","20",*,"0","0.36","1.95","39","20","19","15","15","18","17","13","9","0","0","3","0","3328"
"1901900010115031","19","019","0001","0115","031",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0115","31","106","57","49","5",*,"3","101","55","46","99","55","44","93","52","41","90","50","40","84","47","37",*,"0",*,"6","3","3","8","4","4","3",*,*,"6","3","3","10","5","5","30","19","14","5","85.96","16","80","10","40","28","38","26","28","11",*,"0.76","3.79","106","27","18","18","22","26","27","19","16","0",*,*,"0","7957"
"1901900010115030","19","019","0001","0115","030",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0115","30","102","63","39",*,*,"0","100","61","39","98","61","37","91","56","35","88","53","35","86","53","33",*,"0",*,"7","5",*,"9","7",*,"3","3","0",*,"0",*,"11","6","5","24","31","19","12","61.9","14","66","22","34","30","29","25","30","4","0","0.69","3.4","102","29","22","22","25","26","26","17","9",*,*,"4","0","4649"
"1901900010115029","19","019","0001","0115","029",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0115","29","44","21","23","0","0","0","44","21","23","43","20","23","39","17","22","38","16","22","38","16","22",*,*,"0","4","3",*,"5","4",*,*,*,"0","0","0","0","6",*,"4","9","11","6","5","109.52","6","29","9","12","10","12","10","10",*,"0","0.77","4.4","44","10","6","6","6","8","9","7","6","0",*,*,"0","7322"
"1901900010115020","19","019","0001","0115","020",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0115","20","74","33","41","0","0","0","74","33","41","73","33","40","68","30","38","65","29","36","61","27","34",*,"0",*,"5","3",*,"8","4","4","3",*,*,"4",*,*,"10","3","7","16","19","9","10","124.24","9","50","15","23","20","22","19","20","3","0","0.65","3.7","74","20","19","19","19","20","20","20","19","0","0","0","0","7610"
"1901900010115010","19","019","0001","0115","010",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6712"
"1901900010115001","19","019","0001","0115","001",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7532"
"1901900010100036","19","019","0001","0100","036",Urbana,Camellón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124"
"1901900010100032","19","019","0001","0100","032",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0100","32","75","41","34","6",*,"4","69","39","30","63","39","24","59","35","24","59","35","24","58","35","23","8",*,"6",*,*,"0",*,*,"0","0","0","0",*,"0",*,"4","3",*,"20","17","10","7","82.93","16","45","14","20","20","16","16","20","0","0","0.55","3.75","75","20","15","18","18","20","20","15","12","0","0","0","0","7456"
"1901900010100031","19","019","0001","0100","031",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"863"
"1901900010100030","19","019","0001","0100","030",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0100","30","92","45","47","4",*,"3","88","44","44","88","44","44","88","44","44","85","41","44","83","40","43","0","0","0","0","0","0","3","3","0","3","3","0",*,*,*,"9","8",*,"32","14","7","7","104.44","7","74","11","34","31","30","27","31","3","0","0.55","2.97","92","30","22","27","18","30","30","21","23","0","0","0","0","6271"
