RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2011
19 010 004,RESID SAN AGUSTIN,"179",MONTES CELESTES SUR 308,"2",HU
19 010 021,SAN AGUSTIN,"435",M URALES 303,"2",HU
19 010 020,SAN AGUSTIN,"434",MONTES URALES 305,"2",HU
19 010 024,SAN AGUSTIN,"178",MONTES CELESTES 308,"2",HU
19 017 006,,"413",M ROCALLOSOS 213 SN AGUSTIN,"2",HU
19 020 002,,"492",LA LEONA L2,"1",HU
19 010 005,SAN AGUSTIN,"347",M CELESTES 310,"2",HU
19 010 019,RESID SAN AGUSTIN,"431",MONTES URALES 307,"2",HU
19 006 014,RESID SAN AGUSTIN,"733",MONTES CELESTES 313,"2",HU
19 010 006,RESID SAN AGUSTIN,"355",MONTES CELESTES 312,"2",HU
19 010 007,SAN AGUSTIN,"348",M CELESTES L 7 M 10,"0",BU
19 006 013,RESID SAN AGUSTIN,"347",MONTES CELESTES 315,"2",HU
19 006 009,SAN AGUSTIN,"446",MONTES CARPATOS 318,"2",HU
19 020 016,RESID SAN AGUSTIN,"241",MONTA/AS ROCALLOSAS L16 M20,"2",HU
19 010 018,RESID SAN AGUSTIN,"430",M URALES 309,"2",HU
19 006 026,RES SAN AGUSTIN,"263",CERRO DE LA LUZ 320,"2",HU
19 006 010,RESID SAN AGUSTIN,"226",MONTES CARPATOS 320,"2",HU
19 020 012,RESID SAN AGUSTIN,"269",MONTA/AS ROCALLOSAS 204-A,"2",HU
19 020 015,SAN AGUSTIN,"337",SIERRA LEONA 305,"1",HU
19 006 011,,"529",M CELESTES Y C DE CRUZ,"2",HU
19 020 013,REISD SAN AGUSTIN,"201",MONTES ROCALLOSOS 206,"2",HU
19 020 010,RESID SAN AGUSTIN,"370",M ROCALLOSAS 208,"2",HU
19 020 011,SAN AGUSTIN,"183",M ROCALLOSAS 206,"2",HU
19 006 023,SAN AGUSTIN,"369",MONTES CELESTES 317,"2",HU
19 010 016,RESID SAN AGUSTIN,"435",MONTES URALES L16 M10,"0",BU
11 023 016,STA ENGRACIA,"949",PRIV GARZA BOTELLO 102,"2",HU
11 023 014,,"641",PRIV GARZA BOTELLO 100,"2",HU
19 020 006,RESID SAN AGUSTIN,"266",SIERRA MIJES 203,"1",HU
19 010 008,RESID SAN AGUSTIN,"343",M CELESTES 316,"2",HU
11 023 009,,"2721",RIO NAZAS 525,"2",HU
19 010 017,REISD SAN AGUSTIN,"431",MONTES URALES 311,"2",HU
19 020 014,RESID SAN AGUSTIN,"235",SIERRA MIJES 203-A,"1",HU
19 020 009,RESID SAN AGUSTIN,"389",MONTA/AS ROCALLOSAS 208,"1",HU
19 010 015,,"439",MONTES URALES L15 M10,"2",HU
19 010 009,RESID SAN AGUSTIN,"340",MONTES CELESTES 318,"1",HU
19 020 004,RES SN AGUSTIN,"244",SIERRA LEONA 303,"1",HU
19 018 001,RESID SAN AGUSTIN,"296",MONTES ROCALLOSOS L1 M18,"2",HU
19 020 005,SAN AGUSTIN,"421",SIERRA MIJES 201,"1",HU
19 010 010,RES SAN AGUSTIN,"362",M CELESTES 320,"1",HU
19 021 014,RESID SAN AGUSTIN,"358",SIERRA MIJES 126,"2",HU
19 010 014,SAN AGUSTIN,"442",MONTES URALES L 14 M 10,"2",HU
19 020 008,RESID SAN AGUSTIN,"333",SIERRA MIJES 207,"1",HU
19 020 007,SAN AGUSTIN,"403",SIERRA MIJES NTE 205,"1",HU
19 018 002,,"299",M ROCALLOSOS 403 SN AGUSTIN,"2",HU
19 021 015,SAN AGUSTIN,"393",SIERRA NEGRA 131,"1",HU
19 021 013,,"491",SIERRA MIJES 124 R SAN AGUS,"2",HU
19 018 003,SAN AGUSTIN,"621",MONTES ROCALLOSOS 405,"1",HU
19 010 011,SAN AGUSTIN,"362",MONTES CELESTES 322,"1",HU
19 021 002,RESID SAN AGUSTIN,"394",SIERRA MIJES 102,"2",HU
19 021 012,RESID SAN AGUSTIN,"312",SIERRA MIJES 122,"2",HU
11 023 013,,"876",,"2",HU
19 010 012,SAN AGUSTIN,"554",M URALES Y C DE LA CRUZ,"2",HU
19 021 016,,"352",SIERRA NEGRA 129 RES SN AGUSTIN,"1",HU
19 021 011,RESID SAN AGUSTIN,"987",SIERRA MIJES 120,"1",HU
19 018 005,RESID SAN AGUSTIN,"313",MONTA/AS ROCALLOSAS 309,"2",HU
19 021 004,SAN AGUSTIN,"476",SIERRA DE MIJES 106,"2",HU
19 010 013,,"495",M URALES 319 RES SN AGUSTIN,"2",HU
11 023 015,SANTA ENGRACIA,"2214",VASCONCELOS 122 M23,"1",HU
19 021 006,RES SAN AGUSTIN,"235",SIERRA MIJES 110,"1",HU
19 021 009,RES SAN AGUSTIN,"233",SIERRA MIJES 118,"2",HU
19 021 032,RESID SAN AGUSTIN,"228",SIERRA MIJES 116,"2",HU
19 021 005,SAN AGUSTIN,"493",SIERRA MIJES 104,"2",HU
19 021 003,RESID SAN AGUSTIN,"193",SIERRA MIJES 104,"2",HU
19 021 008,,"336",,"2",HU
19 021 030,RES SAN AGUSTIN,"195",SIERRA MIJES 104A,"2",HU
19 021 017,RESID SAN AGUSTIN,"347",SIERRA NEGRA 127,"2",HU
19 021 029,RESID SAN AGUSTIN,"405",SIERRA NEGRA 103,"1",HU
19 018 006,SAN AGUSTIN,"314",MONTES ROCALLOSOS 411,"2",HU
19 021 001,,"1396",SIERRA NEGRA 201 SAN AGUSTI,"2",HU
11 023 008,STA ENGRACIA,"914",LOS CEDROS 120,"2",HU
11 023 004,SANTA ENGRACIA,"1002",RIO NAZAS 527,"2",HU
19 021 018,SAN AGUSTIN,"362",SIERRA NEGRA 125,"2",HU
19 021 031,SAN AGUSTIN,"451",SIERRA NEGRA L21 Y 20(PARTE),"2",HU
19 018 008,SAN AGUSTIN,"327",M ROCALLOSAS L 6 M 18,"2",HU
19 021 023,,"321",SIERRA NEGRA 115 SAN AGUSTI,"2",HU
19 021 022,RESID SAN AGUSTIN,"323",SIERRA NEGRA 117,"2",HU
19 021 024,SAN AGUSTIN,"320",SIERRA NEGRA 113,"1",HU
19 018 007,SAN AGUSTIN,"312",ROCALLOSA 411,"1",HU
19 021 027,RES SAN AGUSTIN,"363",SIERRA NEGRA 109,"2",HU
19 021 028,SAN AGUSTIN,"392",SIERRA NEGRA 105,"2",HU
19 021 025,SAN AGUSTIN,"314",SIERRA NEGRA 111,"2",HU
19 021 026,,"260",SIERRA NEGRA 109 SAN AGUSTI,"2",HU
11 023 007,,"805",PRIV LOS CEDROS,"0",BU
11 023 003,,"965",RIO NAZAS 529 STA ENGRACIA,"2",HU
19 032 008,,"511",SIERRA NEGRA L 8 M 32,"0",S
19 018 009,SAN AGUSTIN,"302",MONTES ROCALLOSOS 417,"1",HU
19 032 007,SAN AGUSTIN,"504",SIERRA NEGRA 114,"2",HU
19 032 004,,"756",SIERRA NEGRA L 4 M 32,"2",HU
19 032 001,SAN AGUSTIN,"524",RIO NASAS 104,"1",HU
19 032 009,,"501",SIERRA NEGRA 118 SN AGUSTIN,"2",HU
11 023 006,,"411",PRIV LOS CEDROS,"2",HU
19 032 006,RESID SAN AGUSTIN,"478",SIERRA NEGRA 112,"1",HU
19 032 005,,"482",SIERRA NEGRA 112,"1",HU
19 032 002,,"839",SIERRA NEGRA 104,"1",HU
11 023 002,SANTA ENGRACIA,"904",RIO NAZAS 531,"1",HU
11 023 012,,"388",PRIV LOS CEDROS L12,"2",HU
19 032 010,,"865",AV VASCONCELOS 115,"3",S
19 032 016,,"674",,"6",S
11 023 005,SANTA ENGRACIA,"457",SN AGUSTIN 100,"1",HU
19 032 015,,"579",AVE VASCONCELOS 105,"2",S
11 023 001,,"936",SAN AGUSTIN Y R NAZAS 535,"0",BU
19 032 013,,"598",AV VASCONCELOS 109,"2",S
19 032 012,,"891",AVE JOSE VASCONCELOS OTE 109,"2",S
19 032 014,,"590",AVE VASCONCELOS 107 SN AGUS,"2",S
11 023 011,,"435",SAN AGUSTIN Y PRIV 400,"1",C
19 032 017,,"1747",,"6",S
19 022 001,SAN AGUSTIN,"276",SIERRA NEGRA 202,"2",HU
19 022 003,SAN AGUSTIN,"283",SIERRA NEGRA 206,"2",HU
19 022 002,SAN AGUSTIN,"485",SIERRA NEGRA 417,"0",S
19 022 011,,"701",VASCONCELOS 215,"3",C
19 022 018,RES SAN AGUSTIN,"236",MONTE ICUTU 140,"2",HU
19 022 019,RESID SAN AGUSTIN,"237",SIERRA NEGRA 206,"2",HU
19 022 009,,"1081",M ROCALLOSAS Y J VASCONCELOS 215,"1",S
19 022 015,,"905",AV VASCONCELOS 205,"6",S
19 022 017,,"898",AV VASCONCELOS 417,"5",S
19 022 012,,"711",JOSE VASCONCELOS 211,"3",C
19 019 023,,"542",RIO ATOYAC 1204 STA ENGRACI,"1",HU
19 019 021,DEL VALLE,"461",RIO NAZAS 414,"1",HU
19 019 011,DEL VALLE,"309",RIO YAQUI L 1 M 217,"2",HU
19 019 012,,"332",RIO YAQUI 1204 DEL VALLE,"2",HU
19 019 014,,"352",RIO YAQUI 1207 DEL VALLE,"1",HU
19 019 006,RESID SN AGUSTIN,"424",SIERRA LEONA 304,"1",HU
19 019 001,RES SAN AGUSTIN,"705",RIO NAZAS 100,"2",HU
19 019 022,VALLE SEC OTE,"438",RIO ATOYAC L 2 M 215,"2",HU
19 019 024,,"525",RIO ATOYAC 1206 DEL VALLE,"1",HU
19 019 017,,"569",RIO YAQUI 1205 VALLE,"1",HU
19 019 019,,"520",RIO YAQUI OTE 1209 VALLE,"1",HU
19 019 016,DEL VALLE,"713",RIO NAZAS 422,"1",HU
19 019 018,DEL VALLE,"547",PRIV RIO YAQUI 1207,"2",HU
19 019 009,RESID SAN AGUSTIN,"431",SIERRA LEONA 312,"2",HU
19 019 013,VALLE,"342",RIO YAQUI 1206,"1",HU
19 019 007,,"879",SIERRA LEONA 306 308,"1",HU
19 019 027,RESID SAN AGUSTIN,"348",SIERRA MIJES 101,"1",HU
19 019 015,DEL VALLE,"395",RIO YAQUI 1210,"2",HU
19 019 004,SAN AGUSTIN,"447",SIERRA MIJES 105,"2",HU
19 019 003,,"336",SIERRA DE MIJES 103 RES SN AGUSTIN,"2",HU
19 019 005,SAN AGUSTIN,"719",S MIJES 107,"2",HU
19 019 010,RESID SAN AGUSTIN,"549",SIERRA LEONA L10 M19,"0",BU
19 019 020,,"530",RIO YAQUI L 9 M 215,"0",BU
19 019 026,VALLE ORIENTE,"532",RIO ATOYAC 1212,"2",HU
06 014 044,,"175",,"2",EC
06 014 043,,"130",,"1",HU
06 014 042,,"153",,"2",HU
06 014 041,,"196",ARROYO LAS ESCAMILLAS,"1",HU
06 014 040,,"193",AV LAS PEDRERAS 2708 LOTE INT,"2",HU
06 014 039,FOMERREY 22,"185",LAS ESCAMILLAS,"2",HU
06 014 038,FOMERREY 22,"190",LAS ESCAMILLAS,"1",M
06 014 045,,"340",,"1",HU
01 001 079,,"125",RIO LAS PALMAS L79 M001,"0",EA
01 001 078,DEL VALLE,"141",PRIV RIO LAS PALMAS L78 M1,"0",EA
01 001 077,DEL VALLE,"128",RIO TAMESIS L77 M1,"0",EA
01 001 035,DEL VALLE,"90",RIO BRAVO 406,"2",HU
01 001 034,DEL VALLE,"67",RIO BRAVO 404,"2",HU
01 001 076,DEL VALLE,"109",PRIV RIO LAS PALMAS 468,"2",HU
01 001 033,DEL VALLE,"69",RIO BRAVO 402,"2",HU
01 001 051,DEL VALLE,"79",PRIV RIO LAS PALMAS 438,"2",HU
01 001 049,DEL VALLE,"84",PRIV LAS PALMAS PTE 434,"2",HU
01 001 036,DEL VALLE,"84",PRIV RIO LAS PALMAS 408,"2",HU
01 001 075,DEL VALLE,"87",PRIV RIO LAS PALMAS 456,"2",HU
01 001 050,DEL VALLE,"88",PRIV RIO LAS PALMAS 436,"2",HU
01 001 038,DEL VALLE,"89",C PRIVADA 412 M100,"2",HU
01 001 048,DEL VALLE,"82",C PRIVADA RIO BRAVO 432,"2",HU
01 001 052,DEL VALLE,"84",PRIVADA RIO LAS PALMAS 440,"2",HU
01 001 037,DEL VALLE,"79",C PRIVADA 410,"2",HU
01 001 054,DEL VALLE,"83",C PRIVADA LAS PALMAS 444,"2",HU
01 001 071,DEL VALLE,"86",PRIV RIO LAS PALMAS 460,"2",HU
01 001 073,DEL VALLE,"82",PRIV RIO LAS PALMAS 458,"2",HU
01 001 055,DEL VALLE,"81",PRIV LAS PALMAS 446,"2",HU
01 001 053,DEL VALLE,"82",PRIV RIO LAS PALMAS 442,"2",HU
01 001 056,DEL VALLE,"87",PRIV RIO LAS PALMAS 448,"2",HU
01 001 070,DEL VALLE,"83",PRIV RIO LAS PALMAS 462,"2",HU
01 001 066,DEL VALLE,"83",PRIV RIO LAS PALMAS 466,"2",HU
01 001 039,DEL VALLE,"83",C PRIVADA LAS PALMAS 414,"2",HU
01 001 058,DEL VALLE,"85",PRIV RIO LAS PALMAS 452,"2",HU
01 001 059,DEL VALLE,"84",PRIV LAS PALMAS 454,"2",HU
01 001 057,DEL VALLE,"89",PRIV RIO LAS PALMAS 450,"2",HU
01 001 040,DEL VALLE,"80",RIO LAS PALMAS 416,"2",HU
01 001 047,DEL VALLE,"85",PRIV RIO LAS PALMAS 430,"2",HU
01 001 043,DEL VALLE,"80",RIO LAS PALMAS 422,"2",HU
01 001 068,DEL VALLE,"86",PRIV RIO LAS PALMAS 464,"2",HU
01 001 046,DEL VALLE,"82",PRIV RIO LAS PALMAS 428,"2",HU
01 001 044,DEL VALLE,"87",RIO LAS PALMAS 424,"2",HU
01 001 042,DEL VALLE,"88",C PRIVADA RIO LAS PALMAS 420,"2",HU
01 001 045,VALLE,"86",RIO LAS PALMAS 426,"2",HU
01 001 041,DEL VALLE,"86",PRIV RIO LAS PALMAS 418,"2",HU
01 001 032,DEL VALLE,"71",RIO BRAVO 401,"2",HU
01 001 031,DEL VALLE,"70",RIO BRAVO 403,"2",HU
01 001 014,DEL VALLE,"92",RIO BRAVO 405,"2",HU
01 001 030,DEL VALLE,"94",RIO LAS PALMAS 407,"2",HU
01 001 009,DEL VALLE,"95",RIO LAS PALMAS 435,"2",HU
01 001 018,DEL VALLE,"90",RIO LAS PALMAS 443,"2",HU
01 001 021,DEL VALLE,"91",RIO LAS PALMAS 443,"2",HU
01 001 029,DEL VALLE,"92",RIO LAS PALMAS 409,"2",HU
01 001 008,DEL VALLE,"91",RIO LAS PALMAS 441,"2",HU
01 001 022,DEL VALLE,"97",RIO LAS PALMAS 431,"2",HU
01 001 013,DEL VALLE,"93",RIO LAS PALMAS 411,"2",HU
01 001 072,DEL VALLE,"91",RIO LAS PALMAS 457,"2",HU
01 001 015,DEL VALLE,"88",LAS PALMAS 451,"2",HU
01 001 017,DEL VALLE,"87",RIO LAS PALMAS 445,"2",HU
01 001 020,DEL VALLE,"89",RIO LAS PALMAS 437,"2",HU
01 001 069,DEL VALLE,"90",RIO LAS PALMAS 461,"2",HU
01 001 007,DEL VALLE,"87",RIO LAS PALMAS 447,"2",HU
01 001 067,DEL VALLE,"95",RIO LAS PALMAS 463,"2",HU
01 001 005,DEL VALLE,"92",RIO LAS PALMAS 459,"2",HU
01 001 016,DEL VALLE,"91",RIO LAS PALMAS 449,"2",HU
01 001 019,DEL VALLE,"92",RIO LAS PALMAS 439,"2",HU
01 001 074,DEL VALLE,"92",RIO LAS PALMAS 455,"2",HU
01 001 003,DEL VALLE,"107",RIO LAS PALMAS 471,"2",HU
01 001 064,DEL VALLE,"108",RIO LAS PALMAS 469,"2",HU
01 001 006,DEL VALLE,"85",RIO LAS PALMAS 453,"2",HU
01 001 004,DEL VALLE,"96",RIO LAS PALMAS 465,"2",HU
01 001 065,DEL VALLE,"110",RIO LAS PALMAS 467,"2",HU
01 001 002,DEL VALLE,"112",RIO LAS PALMAS 477,"2",HU
01 001 063,DEL VALLE,"107",RIO LAS PALMAS 473,"2",HU
01 001 062,DEL VALLE,"104",RIO LAS PALMAS 475,"2",HU
01 001 028,DEL VALLE,"89",RIO LAS PALMAS 413,"2",HU
01 001 023,DEL VALLE,"90",RIO LAS PALMAS 427,"2",HU
01 001 010,DEL VALLE,"78",RIO LAS PALMAS 429,"2",HU
01 001 061,DEL VALLE,"106",RIO LAS PALMAS 483,"2",HU
01 001 012,DEL VALLE,"90",RIO LAS PALMAS 417,"2",HU
01 001 027,DEL VALLE,"85",RIO LAS PALMAS 415,"2",HU
01 001 026,DEL VALLE,"95",RIO LAS PALMAS 419,"2",HU
01 001 024,VALLE,"96",RIO LAS PALMAS 425,"2",HU
01 001 025,DEL VALLE,"86",RIO LAS PALMAS 421,"2",HU
01 001 060,DEL VALLE,"115",RIO LAS PALMAS 481,"2",HU
01 001 001,DEL VALLE,"118",RIO LAS PALMAS 479 Y TAMESIS,"2",HU
01 001 011,DEL VALLE,"88",RIO LAS PALMAS 423,"2",HU
01 003 014,DEL VALLE,"326",RIO LAS PALMAS 360,"2",HU
01 003 006,F DEL VALLE,"352",RIO LAS PALMAS NTE 350,"2",HU
01 003 004,DEL VALLE,"308",RIO LAS PALMAS 354,"2",HU
01 003 019,,"247",LAS PALMAS Y YUKON 405 VALLE,"2",HU
01 003 002,DEL VALLE,"467",RIO YUKON 445 Y RIO LAS PALMAS,"2",HU
01 003 020,,"138",LAS PALMAS 304 DEL VALLE,"2",HU
01 003 022,,"184",LAS PALMAS 306 DEL VALLE,"2",HU
01 003 001,DEL VALLE,"282",R LAS PALMAS 453,"2",HU
01 003 016,DEL VALLE,"299",RIO BRAVO L16 M003,"2",EC
01 003 021,DEL VALLE,"185",RIO YUKON 449,"2",HU
01 003 018,DEL VALLE,"281",RIO LAS PALMAS 334,"2",HU
01 003 008,DEL VALLE,"246",RIO LAS PALMAS 340,"2",EC
01 003 010,DEL VALLE,"282",RIO LAS PALMAS PTE 330,"2",HU
01 003 012,DEL VALLE,"464",RIO LAS PALMAS 320,"2",HU
01 003 023,DEL VALLE,"211",RIO YUKON 401,"2",HU
01 003 025,DEL VALLE,"431",RIO BRAVO 1104,"2",HU
01 003 003,DEL VALLE,"529",RIO YUKON 425,"1",HU
01 003 005,,"291",RIO YUKON L 5 M 102,"2",HU
01 003 007,,"330",RIO YUKON 421 DEL VALLE,"2",HU
01 003 024,DEL VALLE,"184",RIO YUKON 419,"1",HU
01 003 009,,"182",RIO YUKON 419 VALLE,"2",HU
01 003 017,DEL VALLE,"273",RIO BRAVO 900,"2",HU
01 003 011,DEL VALLE,"407",RIO YUKON 417,"2",HU
01 003 013,DEL VALLE,"220",RIO YUKON 415,"2",HU
01 003 026,DEL VALLE,"231",RIO YUKON 413,"2",HU
01 003 028,DEL VALLE,"278",RIO YUKON 411,"1",HU
01 003 015,DEL VALLE,"234",RIO YUKON 409-A,"2",HU
01 003 027,DEL VALLE,"235",RIO YUKON 409,"2",HU
04 008 016,,"287",LIBERTAD,"2",S
04 008 013,,"266",LIBERTAD 517,"1",HU
04 008 018,,"132",LIBERTAD 512,"2",HU
04 008 001,,"239",ALLENDE NTE 346,"2",HU
04 008 004,SAN PEDRO,"1035",LIBERTAD 560,"1",S
04 008 019,SAN PEDRO,"141",LIBERTAD 512 INT 1,"2",HU
04 008 021,SAN PEDRO,"289",LIBERTAD 510,"1",HU
04 008 023,SAN PEDRO,"157",ALLENDE NTE 342,"2",HU
04 008 024,SAN PEDRO,"211",ALLENDE 338,"2",A
04 008 009,,"144",ABASOLO NTE 315,"1",HU
04 008 020,,"136",LIBERTAD 512 INT 2,"2",HU
04 008 028,,"561",REFORMA L28 M8,"1",M
04 008 027,,"217",ALLENDE S/N,"1",S
04 008 005,,"1231",REFORMA 303,"1",A
04 008 026,,"408",ALLENDE S/N,"1",S
04 008 029,,"742",REFORMA L29 M8,"1",A
04 008 025,,"505",ALLENDE L25 M8,"1",A
04 008 003,,"224",REFORMA 302,"1",S
04 009 012,,"145",REFORMA PTE 544,"1",HU
04 009 018,,"288",REFORMA 510,"2",HU
04 009 010,,"284",REFORMA 526,"1",HU
04 009 017,,"248",REFORMA 538 A,"2",HU
04 009 015,,"291",REFORMA PTE 508,"1",HU
04 009 013,,"268",REFORMA 524,"2",HU
04 009 011,,"315",REFORMA PTE 520,"1",HU
04 009 023,,"169",ABASOLO NTE 217,"1",HU
04 009 016,,"298",REFORMA 532,"2",HU
04 009 008,,"815",REFORMA 502,"1",HU
04 009 002,,"212",ABASOLO 215,"1",M
04 009 019,,"311",REFORMA 512,"1",HU
04 009 022,,"282",ALLENDE,"1",C
04 009 024,,"251",PORFIRIO DIAS 525 INT,"2",S
04 009 005,,"423",PORFIRIO DIAZ 523,"3",HM
04 009 003,,"208",P DIAZ 535 Y 203,"2",HU
04 009 004,,"443",P DIAZ PTE 517,"3",HM
04 009 020,,"247",PORFIRIO DIAZ 525,"2",S
04 009 007,,"458",ALLENDE 206 Y P DIAZ,"2",C
04 009 021,,"492",ALLENDE,"1",S
04 009 006,,"432",PORFIRIO DIAZ 505,"3",HM
01 047 001,DEL VALLE,"441",RIO MARNE Y ORINOCO 505,"1",C
01 047 002,DEL VALLE,"383",RIO ORINOCO PTE 508,"1",HU
01 047 019,DEL VALLE,"447",RIO ORINOCO PTE 520,"2",HU
01 047 015,DEL VALLE,"391",RIO ORINOCO 516,"1",HU
01 047 014,DEL VALLE,"551",RIO ORINOCO 504,"1",HU
01 047 003,DEL VALLE,"537",RIO ORINOCO 506,"1",HU
01 047 018,DEL VALLE,"194",RIO MARNE 503,"2",C
01 047 010,DEL VALLE,"359",RIO MADEIRA 513,"2",HU
01 047 007,DEL VALLE,"220",R MARNE 501,"2",C
01 047 016,DEL VALLE,"346",RIO MADEIRA PTE 511,"1",HU
01 047 004,,"545",R ORINOCO PTE 502 DEL VALLE,"1",HU
01 047 009,DEL VALLE,"528",RIO MADEIRA 515,"1",HU
01 047 008,,"523",MADEIRA 517,"1",HU
01 047 005,DEL VALLE,"786",RIO ORINOCO 500,"2",HU
01 047 011,DEL VALLE,"341",RIO MADEIRA PTE 509,"1",HU
01 047 013,DEL VALLE,"517",RIO MADEIRA PTE 503,"2",HU
01 047 012,DEL VALLE,"536",R MADEIRA 507,"2",HM
01 047 006,DEL VALLE,"581",RIO MADEIRA 501,"2",HU
01 049 003,DEL VALLE,"385",RIO BRAVO 555,"1",HU
01 049 006,DEL VALLE,"480",ORINOCO 380 DEL VALLE,"2",HU
01 049 002,DEL VALLE,"380",BRAVO NTE 545,"2",HU
01 049 004,DEL VALLE,"425",ORINOCO 390 PTE,"1",HU
01 049 001,DEL VALLE,"797",BRAVO 501 NTE,"1",HU
01 049 008,DEL VALLE,"734",RIO ORINOCO PTE 316 VALLE,"1",HU
01 049 010,DEL VALLE,"774",ORINOCO 314,"1",HU
01 049 012,DEL VALLE,"762",RIO ORINOCO PTE 314 DEL VALLE,"2",HU
01 049 005,DEL VALLE,"610",RIO MADEIRA PTE 335 VALLE,"1",HU
01 049 014,DEL VALLE,"755",ORINOCO 308,"2",HM
01 049 015,DEL VALLE,"776",RIO ORINOCO PTE 304 VALLE,"1",HU
01 049 018,DEL VALLE,"936",RIO SUCHIATE 412,"2",HU
01 049 009,DEL VALLE,"609",MADEIRA PTE 323,"2",HU
01 049 007,DEL VALLE,"308",MADEIRA PTE 331 DEL VALLE,"2",HU
01 049 019,DEL VALLE,"388",MADEIRA PTE 315,"1",HU
01 049 027,DEL VALLE,"306",MADEIRA PTE 329,"2",HU
01 049 011,DEL VALLE,"601",RIO MADEIRA 321 VALLE,"2",EC
01 049 025,DEL VALLE,"598",RIO MADEIRA 311 VALLE,"1",HU
01 049 013,DEL VALLE,"396",MADEIRA PTE 315 DEL VALLE,"1",HU
01 049 023,DEL VALLE,"462",RIO SUCHIATE 410,"1",HU
01 088 002,DEL VALLE,"517",RIO MARNE 153 Y RIO POTOMAC,"2",C
01 049 016,DEL VALLE,"448",RIO MADEIRA PTE 308,"2",BU
01 088 008,DEL VALLE,"611",RIO POTOMAC 516,"1",HU
01 049 017,DEL VALLE,"445",RIO MADEIRA PTE 310,"1",HU
01 088 010,,"445",RIO POTOMAC PTE 524 VALLE,"2",HU
01 088 004,,"524",RIO POTOMAC PTE 530 DEL VALLE,"2",HU
01 088 006,DEL VALLE,"526",RIO POTOMAC 528,"1",HU
01 088 012,DEL VALLE,"544",RIO POTOMAC 522,"2",HU
01 088 016,DEL VALLE,"530",RIO POTOMAC PTE 510,"1",HU
01 088 017,DEL VALLE,"720",RIO TAMESIS L18 M142,"1",HU
01 088 101,DEL VALLE,"613",MARNE 427 LOCAL 1,"3",C
01 088 014,DEL VALLE,"532",RIO POTOMAC PTE 520,"1",HU
01 088 003,DEL VALLE,"532",RIO DE LA PLATA 575,"1",HU
01 088 013,,"556",RIO DE LA PLATA 525,"1",HU
01 088 005,DEL VALLE,"537",RIO DE LA PLATA PTE 565,"2",HU
01 068 004,DEL VALLE,"626",RIO MISSISSIPPI 370,"2",HU
01 088 007,,"545",RIO DE LA PLATA PTE 555 DEL VALLE,"2",HU
01 088 009,,"532",R DE LA PLATA 545 DEL VALLE,"1",HU
01 088 015,DEL VALLE,"534",RIO DE LA PLATA 505,"2",HU
01 088 011,DEL VALLE,"542",RIO DE LA PLATA 535,"2",HU
01 068 006,DEL VALLE,"599",RIO MISSISSIPPI 360,"1",HU
01 068 026,DEL VALLE,"823",RIO BRAVO Y MISSISSIPPI 380,"2",HU
01 092 019,,"329",RIO DE LA PLATA 556 DEL VALLE,"2",HU
01 092 006,DEL VALLE,"320",RIO DE LA PLATA 558,"1",HU
01 068 014,DEL VALLE,"596",RIO MISSISSIPI 324,"2",HU
01 092 005,DEL VALLE,"656",RIO DE LA PLATA 560,"2",HM
01 092 004,,"707",R MARNE Y R DE LA PLATA,"3",M
01 068 008,DEL VALLE,"618",RIO MISSISSIPPI PTE 350 VALLE,"2",HU
01 068 027,DEL VALLE,"600",RIO MISSISSIPPI PTE 330,"2",HU
01 088 018,,"617",RIO TAMESIS 200 VALLE,"2",HM
01 068 005,DEL VALLE,"524",RIO POTOMAC 333 DEL VALLE,"1",HU
01 068 003,DEL VALLE,"527",RIO POTOMAC PTE 335,"2",HU
01 068 010,DEL VALLE,"601",RIO MISSISSIPPI 342,"2",HU
01 068 001,DEL VALLE,"896",RIO POTOMAC 353,"1",HU
01 092 010,,"652",RIO DE LA PLATA 550 DEL VALLE,"2",HM
01 068 018,DEL VALLE,"608",RIO MISSISSIPPI,"0",BU
01 092 001,DEL VALLE,"851",CALZ DEL VALLE 511,"2",S
01 068 007,DEL VALLE,"615",RIO POTOMAC 331,"1",HU
01 068 016,DEL VALLE,"603",RIO MISSISSIPPI 306 VALLE,"1",HU
01 092 003,DEL VALLE,"712",CALZ DEL VALLE PTE 509,"0",S
01 092 012,DEL VALLE,"653",RIO DE LA PLATA PTE 540,"2",HU
01 092 008,,"638",RIO DE LA PLATA PTE 554 DEL VALLE,"2",HU
01 068 012,DEL VALLE,"465",RIO POTOMAC PTE 309 VALLE,"1",HU
01 068 030,DEL VALLE,"769",RIO SUCHIATE Y MISSISSIPI VALLE,"2",HU
01 092 018,DEL VALLE,"395",RIO DE LA PLATA PTE 502,"1",HU
01 092 014,DEL VALLE,"647",RIO DE LA PLATA 520 Y 530,"2",HM
01 068 009,DEL VALLE,"603",RIO POTOMAC 325 VALLE,"2",HU
01 092 002,DEL VALLE,"716",CALZ DEL VALLE Y MARNE,"2",S
01 093 022,,"815",RIO DE LA PLATA 490 DEL VALLE,"2",HU
01 068 015,DEL VALLE,"467",RIO POTOMAC PTE 305,"1",HU
01 092 016,DEL VALLE,"384",RIO TAMESIS 125,"2",HU
01 068 011,DEL VALLE,"452",RIO POTOMAC 311,"3",HU
01 068 013,DEL VALLE,"445",RIO POTOMAC 307,"2",HU
