REGION,MANZANA,LOTE,SHAPE_Area,RML,NOMBRE_COL,CALLE,NIVELES,US_ACT2016
"25","133","021",124.660551305,25 133 021,VISTA MONTA/A,FRANCISCO VILLA L21 M133,"2",HU
"25","133","007",123.049100726,25 133 007,VISTA MONTA/A,ANTONIO D SOTO 412,"2",HU
"25","133","020",120.34084474,25 133 020,VISTA MONTA/A,FRANCISCO VILLA 415,"2",HU
"25","133","008",123.070639622,25 133 008,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA L8 M133,"1",HU
"25","133","019",117.564576306,25 133 019,VISTA MONTA/A,FRANCISCO VILLA L19 M133,"2",HU
"25","133","009",119.805004925,25 133 009,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA L9 M133,"1",HU
"25","133","018",126.268307412,25 133 018,VISTA MONTA/A,FRANCISCO VILLA L18 M133,"2",HU
"25","133","010",117.228572053,25 133 010,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA L10 M133,"2",HU
"25","133","017",136.30378843,25 133 017,VISTA MONTA/A,FRANCISCO VILLA L17 M133,"2",HU
"25","133","011",122.723823263,25 133 011,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 420,"2",HU
"25","133","016",141.187136427,25 133 016,VISTA MONTA/A,FRANCISCO VILLA L16 M133,"2",HU
"25","133","012",122.83496148,25 133 012,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA L12 M133,"1",HU
"25","133","015",161.583454855,25 133 015,VISTA MONTA/A,FRANCISCO VILLA L15 M133,"2",HU
"25","114","044",119.344578659,25 114 044,REVOLUCION,RICARDO F MAGON 139,"2",HU
"25","114","004",104.880044237,25 114 004,CONJ HAB REVOLUCION,PLAN DE GUADALUPE 142,"1",HU
"25","114","045",117.567326842,25 114 045,REVOLUCION,RICARDO F MAGON 141,"1",HU
"25","114","003",105.152203759,25 114 003,CONJ HAB REVOLUCION,PLAN DE GUADALUPE 144,"1",HU
"25","114","002",106.308843041,25 114 002,CONJ HAB REVOLUCION,PLAN DE GUADALUPE 146,"2",HU
"25","107","007",314.258661471,25 107 007,REVOLUCION III,EMILIANO ZAPATA L7 M107,"2",HM
"25","107","010",307.771007117,25 107 010,REVOLUCION III,ALVARO OBREGON L10 M107,"2",HM
"25","107","006",320.831050559,25 107 006,REVOLUCION III,EMILIANO ZAPATA L6 M107,"2",HM
"25","107","005",320.942305551,25 107 005,REVOLUCION III,EMILIANO ZAPATA L5 M107,"2",HM
"25","107","011",306.849063552,25 107 011,REVOLUCION III,ALVARO OBREGON L11 M107,"2",HM
"25","107","012",304.59811796,25 107 012,REVOLUCION III,ALVARO OBREGON L12 M107,"2",HM
"25","107","004",320.287998945,25 107 004,REVOLUCION III,EMILIANO ZAPATA L4 M107,"2",HM
"25","107","013",314.090488479,25 107 013,REVOLUCION III,ALVARO OBREGON L13 M107,"2",HM
"25","107","014",313.842295475,25 107 014,REVOLUCION III,ALVARO OBREGON L14 M107,"2",HM
"25","193","006",105.867808961,25 193 006,VISTA MONTA/A,ADOLFO R CORTINES 311,"2",HU
"25","193","013",100.57047439,25 193 013,VISTA MONTA/A,ARTURO B DE LA GARZA 310,"1",HU
"25","193","012",100.493094326,25 193 012,VISTA MONTA/A,ARTURO B DE LA GARZA 312,"1",HU
"25","193","007",104.616808712,25 193 007,VISTA MONTA/A,ADOLFO R CORTINES 313,"2",HU
"25","192","003",226.101138013,25 192 003,VISTA MONTA/A,ARTURO B DE LA GARZA 301,"1",HU
"25","200","003",364.707364907,25 200 003,EL OBISPO,SEBASTIAN L DE TEJADA 404 ABCD,"2",HM
"25","200","012",659.234119388,25 200 012,EL OBISPO,EMILIANO ZAPATA 405 ABCDEF,"2",HM
"25","200","004",360.865099595,25 200 004,EL OBISPO,SEBASTIAN L DE TEJADA 406 ABCD,"2",HM
"25","200","008",385.820435808,25 200 008,EL OBISPO,FRANCISCO I MADERO 403 ABCD,"2",HM
"25","200","006",361.146993373,25 200 006,EL OBISPO,SEBASTIAN L DE TEJADA 410 ABCD,"2",HM
"25","200","010",351.375215289,25 200 010,EL OBISPO,EMILIANO ZAPATA 409 ABCD,"2",HM
"25","200","005",364.452470266,25 200 005,EL OBISPO,SEBASTIAN L DE TEJADA 408 ABCD,"2",M1
"25","200","009",141.369045916,25 200 009,EL OBISPO,FRANCISCO I MADERO 401 AB,"2",HU
"25","201","003",342.722481291,25 201 003,EL OBISPO,HNOS SERDAN 404 ABCD,"2",HM
"25","167","006",122.926845108,25 167 006,EL OBISPO II,JOSE MA DE J BELAUNZARAN L6 M167,"1",HU
"25","167","028",134.230906561,25 167 028,EL OBISPO II,SALVADOR APODACA L L28 M167,"1",HU
"25","167","027",132.902747309,25 167 027,EL OBISPO II,JUAN SARABIA L27 M167,"2",HM
"25","167","007",120.963807015,25 167 007,EL OBISPO II,JOSE MA DE J BELAUNZARAN L7 M167,"2",HU
"25","167","025",137.427888697,25 167 025,EL OBISPO II,SALVADOR APODACA L L25 M167,"1",HU
"25","167","010",119.490947771,25 167 010,EL OBISPO II,JOSE MA DE J BELAUNZARAN L10 M167,"2",HU
"25","167","024",135.002661742,25 167 024,EL OBISPO II,SALVADOR APODACA L L24 M167,"1",HU
"25","167","023",131.507593064,25 167 023,EL OBISPO II,SALVADOR APODACA L L23 M167,"1",HU
"25","167","011",126.627518447,25 167 011,EL OBISPO II,JOSE MA DE J BELAUNZARAN L11 M167,"2",HU
"25","167","012",119.865291285,25 167 012,EL OBISPO II,FCO I MADERO L12 M167,"2",M1
"25","167","022",129.954074097,25 167 022,EL OBISPO II,SALVADOR APODACA L L22 M167,"1",HU
"25","167","021",133.847015689,25 167 021,EL OBISPO II,SALVADOR APODACA L L21 M167,"1",HU
"25","167","013",123.901627751,25 167 013,EL OBISPO II,JOSE MA DE J BELAUNZARAN L13 M167,"1",HU
"25","167","014",123.670453242,25 167 014,EL OBISPO II,JOSE MA DE J BELAUNZARAN L14 M167,"1",M1
"25","167","020",128.439747577,25 167 020,EL OBISPO II,SALVADOR APODACA L L20 M167,"1",HU
"25","167","019",127.500674364,25 167 019,EL OBISPO II,SALVADOR APODACA L L19 M167,"1",HU
"25","133","013",119.733063916,25 133 013,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA L13 M133,"1",HU
"25","213","014",119.373477245,25 213 014,EL OBISPO,FRANCISCO VILLA 427 A,"2",HU
"25","213","001",120.799444338,25 213 001,EL OBISPO,ANTONIO DIAZ S Y GAMA 428 A,"2",HU
"25","133","014",124.379087842,25 133 014,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA L14 M133,"1",HU
"25","130","008",105.963957275,25 130 008,VISTA MONTA/A,ADOLFO DE LA HUERTA 316,"1",HU
"25","130","009",103.810836182,25 130 009,VISTA MONTA/A,ADOLFO DE LA HUERTA 318,"1",HU
"25","130","029",105.365405195,25 130 029,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 315,"2",HU
"25","130","028",103.618730293,25 130 028,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 317,"1",HU
"25","130","007",105.157748133,25 130 007,VISTA MONTA/A,ADOLFO DE LA HUERTA 314,"1",HU
"25","130","030",102.278200495,25 130 030,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 313,"2",HU
"25","130","031",105.280557623,25 130 031,VISTA MONTA/A,ANTONIO DIAZ SOTO Y G 311,"2",HU
"25","130","006",105.116614564,25 130 006,VISTA MONTA/A,ADOLFO DE LA HUERTA 312,"1",HU
"25","130","005",108.575281709,25 130 005,VISTA MONTA/A,ADOLFO DE LA HUERTA 310,"2",M1
"25","130","032",103.91762581,25 130 032,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 309,"2",HU
"25","130","033",104.007478543,25 130 033,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 307,"2",HU
"25","130","004",105.34665584,25 130 004,VISTA MONTA/A,ADOLFO DE LA HUERTA 308,"1",HU
"25","130","003",106.256984852,25 130 003,VISTA MONTA/A,ADOLFO DE LA HUERTA 306,"1",HU
"25","107","002",321.771193801,25 107 002,REVOLUCION III,EMILIANO ZAPATA L2 M107,"2",M1
"25","107","003",323.520850895,25 107 003,REVOLUCION III,EMILIANO ZAPATA L3 M107,"2",M1
"25","107","015",312.260701907,25 107 015,REVOLUCION III,ALVARO OBREGON L15 M107,"2",HM
"25","108","001",95.6963273291,25 108 001,VISTA MONTA/A,EMILIANO ZAPATA 306,"2",HU
"25","108","032",94.4273127561,25 108 032,VISTA MONTA/A,ALVARO OBREGON 303,"2",HU
"25","108","034",104.628070806,25 108 034,REVOLUCION III,ANTONIO I VILLARREAL L34 M108,"2",HU
"25","108","035",124.94993242,25 108 035,REVOLUCION III,ANTONIO I VILLARREAL L35 M108,"2",HU
"25","108","010",62.087783902,25 108 010,VISTA MONTA/A,EMILIANO ZAPATA 324,"2",M1
"25","108","009",60.6683812084,25 108 009,VISTA MONTA/A,EMILIANO ZAPATA 322,"3",HU
"25","108","022",62.2944110875,25 108 022,VISTA HERMOSA,ALVARO OBREGON 323,"2",HU
"25","108","011",56.6574990731,25 108 011,VISTA MONTA/A,EMILIANO ZAPATA 326,"1",HU
"25","108","021",57.9749734299,25 108 021,VISTA MONTA/A,ALVARO OBREGON 325,"2",HU
"25","108","012",64.4611507619,25 108 012,VISTA MONTA/A,EMILIANO ZAPATA 328,"1",HU
"25","108","020",61.6391786501,25 108 020,VISTA MONTA/A,ALVARO OBREGON 327,"2",HU
"25","108","019",61.5868552899,25 108 019,VISTA MONTA/A,ALVARO OBREGON 329,"2",HU
"25","201","008",391.472047146,25 201 008,EL OBISPO,SEBASTIAN L DE TEJADA 405 ABCD,"2",HM
"25","201","002",331.276376043,25 201 002,EL OBISPO,HNOS SERDAN 402 ABCD,"2",HM
"25","201","004",319.315938889,25 201 004,EL OBISPO,HNOS SERDAN 406 ABCD,"2",HM
"25","201","007",353.06768066,25 201 007,EL OBISPO,SEBASTIAN L DE TEJADA 407 ABCD,"2",HM
"25","197","027",390.946243849,25 197 027,EL OBISPO,LIBRADO RIVERA 607 ABCD,"2",HM
"25","197","006",339.879858277,25 197 006,EL OBISPO,FRANCISCO CARVAJAL 610 ABCD,"2",HM
"25","197","020",349.371348827,25 197 020,EL OBISPO,BELISARIO DOMINGUEZ 621 ABCD,"2",HM
"25","197","012",354.172865217,25 197 012,EL OBISPO,FRANCISCO CARVAJAL 622 ABCD,"2",HM
"25","197","003",341.73937158,25 197 003,EL OBISPO,FRANCISCO CARVAJAL 604 ABCD,"2",HM
"25","197","028",377.044709304,25 197 028,EL OBISPO,LIBRADO RIVERA 605 ABCD,"2",HM
"25","197","004",345.081123513,25 197 004,EL OBISPO,FRANCISCO CARVAJAL 606 ABCD,"2",HM
"25","197","024",430.654903595,25 197 024,EL OBISPO,LIBRADO RIVERA 613 ABCD,"2",HM
"25","197","009",332.626360352,25 197 009,EL OBISPO,FRANCISCO CARVAJAL 616 ABCD,"3",HM
"25","197","010",354.1773311,25 197 010,EL OBISPO,FRANCISCO CARVAJAL 618 ABCD,"2",HM
"25","167","015",123.188651953,25 167 015,EL OBISPO II,JOSE MA DE J BELAUNZARAN L15 M167,"1",HU
"25","168","002",159.498832771,25 168 002,EL OBISPO II,MADERO L2 M168,"1",HM
"25","165","002",116.989697828,25 165 002,EL OBISPO II,JUAN SARABIA L2 M165,"1",HU
"25","165","019",141.335260843,25 165 019,EL OBISPO II,MANUEL GONZALEZ,"1",HU
"25","165","022",123.299296756,25 165 022,EL OBISPO II,RAFAEL JOSE VERGER L22 M165,"1",HU
"25","165","023",111.61753687,25 165 023,EL OBISPO II,RAFAEL JOSE VERGER L23 M165,"1",HU
"25","165","020",136.053208005,25 165 020,EL OBISPO II,MANUEL GONZALEZ L20 M165,"2",HU
"25","165","010",110.597551968,25 165 010,EL OBISPO II,AMBROSIO DE LLANOS Y V L10 M165,"1",HU
"25","165","012",133.115807357,25 165 012,FOMERREY 122,MANUEL GONZALEZ 919,"1",HU
"25","165","013",137.223728249,25 165 013,EL OBISPO II,IGNACIO DE ARANCIBIA L13 M165,"1",HU
"25","165","008",118.689248093,25 165 008,EL OBISPO II,SALVADOR APODACA Y L L8 M165,"2",HU
"25","165","007",120.117817674,25 165 007,EL OBISPO II,JUAN SARABIA L L7 M165,"2",HU
"25","165","014",136.442378992,25 165 014,EL OBISPO II,IGNACIO DE ARANCIBIA L14 M165,"1",HU
"25","165","015",135.844520044,25 165 015,EL OBISPO II,IGNACIO DE ARANCIBIA L15 M165,"2",HU
"25","165","006",115.272474936,25 165 006,EL OBISPO II,SALVADOR APODACA Y L L6 M165,"1",HU
"25","165","005",122.697336354,25 165 005,EL OBISPO II,SALVADOR APODACA Y L L5 M165,"2",HU
"25","130","034",103.128839239,25 130 034,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 305,"1",HU
"25","130","002",101.868974187,25 130 002,VISTA MONTA/A,ADOLFO DE LA HUERTA 304,"2",HU
"25","130","035",101.664671739,25 130 035,VISTA MONTA/A,ANTONIO DIAZ SOTO 303,"1",HU
"25","130","027",104.322340137,25 130 027,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 319,"1",HU
"25","130","010",104.41803395,25 130 010,VISTA MONTA/A,ADOLFO DE LA HUERTA 320,"3",HU
"25","130","011",108.085660376,25 130 011,VISTA MONTA/A,ADOLFO DE LA HUERTA 322,"1",HU
"25","130","026",103.979492227,25 130 026,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 321,"2",HU
"25","130","025",102.968557851,25 130 025,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 323,"2",HU
"25","130","012",104.661917352,25 130 012,VISTA MONTA/A,ADOLFO DE LA HUERTA 324,"1",HU
"25","130","024",107.480916472,25 130 024,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 325,"1",HU
"25","130","013",106.366427714,25 130 013,VISTA MONTA/A,ADOLFO DE LA HUERTA 326,"1",HU
"25","130","014",106.142434039,25 130 014,VISTA MONTA/A,ADOLFO DE LA HUERTA 328,"1",HU
"25","130","023",102.605044382,25 130 023,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 327,"2",HU
"25","130","022",106.186985516,25 130 022,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 329,"2",HU
"25","130","015",105.584692783,25 130 015,VISTA MONTA/A,ADOLFO DE LA HUERTA 330,"1",HU
"25","130","016",106.058622902,25 130 016,VISTA MONTA/A,ADOLFO DE LA HUERTA 332,"3",HU
"25","130","021",105.195924573,25 130 021,VISTA MONTA/A,ANTONIO DIAZ SOTO Y GAMA 331,"1",HU
"25","108","015",62.7672789264,25 108 015,VISTA MONTA/A,EMILIANO ZAPATA 334,"2",M1
"25","108","008",58.5073729674,25 108 008,VISTA MONTA/A,EMILIANO ZAPATA 320,"3",HU
"25","108","023",60.0668049922,25 108 023,VISTA MONTA/A,ALVARO OBREGON 321,"2",HU
"25","108","007",58.2232392099,25 108 007,VISTA MONTA/A,EMILIANO ZAPATA 318,"3",M1
"25","108","024",60.5791216663,25 108 024,VISTA MONTA/A,ALVARO OBREGON 319,"2",HU
"25","108","006",62.8011321691,25 108 006,VISTA MONTA/A,EMILIANO ZAPATA 316,"2",HU
"25","108","025",61.1259675843,25 108 025,VISTA MONTA/A,ALVARO OBREGON 317,"2",HU
"25","108","005",61.8497439324,25 108 005,VISTA MONTA/A,EMILIANO ZAPATA 314,"2",HU
"25","108","026",63.4490731772,25 108 026,VISTA MONTA/A,ALVARO OBREGON 315,"2",HU
"25","108","004",54.4709874583,25 108 004,VISTA MONTA/A,EMILIANO ZAPATA 312,"2",HU
"25","108","027",62.5660711567,25 108 027,VISTA MONTA/A,ALVARO OBREGON 313,"2",HU
"25","108","003",62.4240150659,25 108 003,VISTA MONTA/A,EMILIANO ZAPATA 310,"2",HU
"25","108","028",59.7153077113,25 108 028,VISTA MONTA/A,ALVARO OBREGON 311,"2",HU
"25","108","002",59.4266657402,25 108 002,VISTA MONTA/A,EMILIANO ZAPATA 308,"2",HU
"25","108","029",62.3960375013,25 108 029,VISTA MONTA/A,ALVARO OBREGON 309,"2",HU
"25","108","030",60.247786768,25 108 030,VISTA MONTA/A,ALVARO OBREGON 307,"2",HU
"25","108","031",62.5281605853,25 108 031,VISTA MONTA/A,ALVARO OBREGON 305,"2",HU
"25","197","021",346.720420688,25 197 021,,,"1",HU
"25","197","011",350.212484566,25 197 011,EL OBISPO,FRANCISCO CARVAJAL 620 ABCD,"2",HM
"25","197","019",351.200706078,25 197 019,EL OBISPO,BELISARIO DOMINGUEZ 623 ABCD,"2",HM
"25","197","014",342.485954042,25 197 014,EL OBISPO,FRANCISCO CARVAJAL 626 ABCD,"2",HM
"25","197","017",360.091404813,25 197 017,EL OBISPO,BELISARIO DOMINGUEZ 627 ABCD,"2",HM
"25","202","025",111.174291895,25 202 001,EL OBISPO,BELISARIO DOMINGUEZ L1 M28,"2",HM
"25","202","002",363.087853963,25 202 002,EL OBISPO,BELISARIO DOMINGUEZ 602 ABCD,"2",HM
"25","202","026",157.435500897,25 202 026,,,"0",HU
"25","202","023",350.071799257,25 202 023,EL OBISPO,FRANCISCO I MADERO 603 ABCD,"2",HM
"25","202","004",364.200671192,25 202 004,EL OBISPO,BELISARIO DOMINGUEZ 606 ABCD,"2",HM
"25","202","022",355.557618575,25 202 022,EL OBISPO,FRANCISCO I MADERO 605 ABCD,"2",HM
"25","202","005",364.944673793,25 202 005,EL OBISPO,BELISARIO DOMINGUEZ 608 ABCD,"2",HM
"25","202","006",361.202364797,25 202 006,EL OBISPO,BELISARIO DOMINGUEZ 610 ABCD,"2",HM
"25","202","020",367.248528547,25 202 020,EL OBISPO,FRANCISCO I MADERO 609 ABCD,"3",HM
"25","165","016",143.866185966,25 165 016,EL OBISPO II,IGNACIO DE ARANCIBIA L16 M165,"2",HU
"25","165","017",132.140393966,25 165 017,EL OBISPO II,IGNACIO DE ARANCIBIA L17 M165,"1",HU
"25","165","004",114.280270933,25 165 004,EL OBISPO II,SALVADOR APODACA Y L L4 M165,"2",HU
"25","165","003",120.496036232,25 165 003,EL OBISPO II,SALVADOR APODACA Y L L3 M165,"1",HU
"25","165","018",140.748634363,25 165 018,EL OBISPO II,IGNACIO DE ARANCIBIA L18 M165,"2",HU
"25","162","032",124.843192054,25 162 032,EL OBISPO II,LANDON L32 M162,"1",HU
"25","162","033",110.09864821,25 162 033,EL OBISPO II,LANDON 205,"2",HU
"25","162","014",123.0434194,25 162 014,EL OBISPO II,IGNACIO DE ARANCIBIA L14 M162,"1",HU
"25","162","017",128.521548666,25 162 017,EL OBISPO II,EULALIO GUZMAN L17 M162,"1",HU
"25","162","018",128.309287239,25 162 018,EL OBISPO II,FELICIANO DE MARTIN Y P L18 M162,"2",HU
"25","162","013",120.535797984,25 162 013,EL OBISPO II,IGNACIO DE ARANCIBIA L13 M162,"1",HU
"25","162","012",121.055799234,25 162 012,EL OBISPO II,IGNACIO DE ARANCIBIA L12 M162,"1",HU
"25","162","019",129.35473252,25 162 019,EL OBISPO II,FELICIANO DE MARTIN Y P L19 M162,"2",HU
"25","162","020",131.714146548,25 162 020,EL OBISPO II,FELICIANO DE MARTIN Y P L20 M162,"1",HU
"25","162","011",123.611357101,25 162 011,EL OBISPO II,MANUEL GONZALEZ L11 M162,"2",HU
"25","162","010",122.572123663,25 162 010,EL OBISPO II,IGNACIO DE ARANCIBIA L10 M162,"1",HU
"25","130","020",104.923913385,25 130 020,VISTA MONTA/A,ANTONIO DIAZ SOTO Y G 333,"1",HU
"25","130","017",106.139408856,25 130 017,VISTA MONTA/A,ADOLFO DE LA HUERTA 334,"1",HU
"25","132","028",126.341317311,25 132 028,,,"2",HU
"25","132","031",125.192781303,25 132 031,,,"2",HU
"25","132","027",113.04814967,25 132 027,VISTA MONTA/A,ANTONIO D SOTO 354,"2",HU
"25","132","032",109.136435701,25 132 032,VISTA MONTA/A,FRANCISCO VILLA 357,"2",HU
"25","132","033",64.4904276039,25 132 033,VISTA MONTA/A,LAS TORRES 355,"2",HU
"25","132","026",64.9278881833,25 132 026,VISTA MONTA/A,ANTONIO DIAZ SOTO 352,"2",HU
"25","132","024",67.9406032767,25 132 024,VISTA MONTA/A,ANTONIO D SOTO 348,"2",HU
"25","132","025",70.2326552428,25 132 025,VISTA MONTA/A,ANTONIO D SOTO 350,"2",HU
"25","132","034",65.9378303644,25 132 034,VISTA MONTA/A,FRANCISCO VILLA 353,"2",HU
"25","132","035",68.2528226701,25 132 035,VISTA MONTA/A,FRANCISCO VILLA 351,"2",HU
"25","132","036",64.6905727235,25 132 036,VISTA MONTA/A,FRANCISCO VILLA 349,"2",HU
"25","132","037",64.6287953125,25 132 037,VISTA MONTA/A,FRANCISCO VILLA 347,"2",HU
"25","132","023",65.743646705,25 132 023,VISTA MONTA/A,A D SOTO Y GAMA 346,"2",HU
"25","132","022",63.382895747,25 132 022,VISTA MONTA/A,ANTONIO D SOTO 344,"2",HU
"25","132","020",67.850925152,25 132 020,VISTA MONTA/A,ANTONIO D SOTO 340,"2",HU
"25","108","018",62.7438751119,25 108 018,VISTA MONTA/A,ALVARO OBREGON 331,"2",HU
"25","600","001",5450.96490239,25 600 001,,,"0",EA
"25","159","001",124.216345196,25 159 001,EL OBISPO II,FELICIANO DE MARIN Y P L1 M159,"1",HU
"25","159","018",153.575453197,25 159 018,EL OBISPO II,FELICIANO DE MARIN Y P L18 M159,"2",HU
"25","159","019",247.519551674,25 159 019,EL OBISPO II,MANUEL J CLOUTHIER 937,"1",HU
"25","159","036",119.483990333,25 159 036,EL OBISPO II,MANUEL J CLOHTIER L36 M159,"2",M1
"25","159","037",132.868132345,25 159 037,EL OBISPO II,RAFAEL JOSE VERGER L37 M159,"2",HU
"25","162","031",130.391539062,25 162 031,EL OBISPO II,EULALIO GUZMAN L31 M162,"2",HU
"25","162","001",136.886973728,25 162 001,EL OBISPO II,LANDON L1 M162,"1",HU
"25","162","015",217.095926916,25 162 015,EL OBISPO II,ESTEBAN 930,"2",HM
"25","162","016",262.06363561,25 162 016,EL OBISPO II,EULALIO GUZMAN L16M162,"2",HM
"25","165","021",157.86990618,25 165 021,EL OBISPO II,LANDON 301,"2",HU
"25","165","011",272.854860849,25 165 011,EL OBISPO II,IGNACIO DE ARANCIBIA L11 M165,"1",HU
"25","165","009",104.176612111,25 165 009,EL OBISPO II,SALVADOR APODACA Y L L9 M165,"1",HU
"25","165","001",113.206898421,25 165 001,EL OBISPO II,RAFAEL JOSE VERGER L1 M165,"1",HU
"25","168","004",136.370425188,25 168 004,EL OBISPO II,RAFAEL JOSE VERGER L4 M168,"1",HU
"25","202","019",363.338952732,25 202 019,EL OBISPO,FRANCISCO I MADERO 611 ABCD,"3",HM
"25","202","008",364.293100814,25 202 008,EL OBISPO,BELISARIO DOMINGUEZ 614 ABCD,"2",HM
"25","202","018",375.255781613,25 202 018,EL OBISPO,FRANCISCO I MADERO 613 ABCD,"3",HM
"25","202","009",353.463031124,25 202 009,EL OBISPO,BELISARIO DOMINGUEZ 616 ABCD,"2",HM
"25","202","017",361.337920578,25 202 017,EL OBISPO,FRANCISCO I MADERO 615 ABCD,"3",HM
"25","202","010",352.70885347,25 202 010,EL OBISPO,BELISARIO DOMINGUEZ 618 ABCD,"2",HM
"25","202","011",356.998366551,25 202 011,EL OBISPO,BELISARIO DOMINGUEZ 620 ABCD,"2",HM
"25","202","015",372.287219893,25 202 015,EL OBISPO,FRANCISCO I MADERO 619 ABCD,"2",HM
"25","202","014",362.592138715,25 202 014,EL OBISPO,FRANCISCO I MADERO 621 ABCD,"2",HM
"25","203","011",368.032053659,25 203 011,EL OBISPO,FRANCISCO I MADERO 620 ABCD,"2",HM
"25","203","007",364.166668509,25 203 007,EL OBISPO,FRANCISCO I MADERO 612 ABCD,"2",HM
"25","203","004",351.515940516,25 203 004,EL OBISPO,FRANCISCO I MADERO 606 ABCD,"2",HM
"25","203","025",355.88945652,25 203 025,EL OBISPO,PANFILO NAJERA 607 ABCD,"2",HM
"25","203","006",362.281023277,25 203 006,EL OBISPO,FRANCISCO I MADERO 610 ABCD,"2",HM
"25","162","021",132.393984054,25 162 021,EL OBISPO II,EULALIO GUZMAN L21 M162,"1",HU
"25","162","022",131.214797421,25 162 022,EL OBISPO II,FELICIANO DE MARTIN Y P L22 M162,"1",HU
"25","162","009",123.556326714,25 162 009,EL OBISPO II,IGNACIO DE ARANCIBIA L9 M162,"1",HU
"25","162","008",120.843048165,25 162 008,EL OBISPO II,IGNACIO DE ARANCIBIA L8 M162,"2",HU
"25","162","023",130.51608281,25 162 023,EL OBISPO II,FELICIANO DE MARTIN Y P L23 M162,"1",HU
"25","162","024",129.046272856,25 162 024,EL OBISPO II,FELICIANO DE MARTIN Y P L24 M162,"1",M1
"25","162","007",121.163196594,25 162 007,EL OBISPO II,IGNACIO DE ARANCIBIA L7 M162,"1",HU
"25","162","006",125.681041893,25 162 006,EL OBISPO II,MANUEL GONZALEZ L6 M162,"2",HU
"25","162","025",130.638099365,25 162 025,EL OBISPO II,FELICIANO DE MARTIN Y P L25 M162,"1",HU
"25","162","026",127.012541416,25 162 026,EL OBISPO II,FELICIANO DE MARTIN Y P L26 M162,"1",HU
"25","162","005",117.360359786,25 162 005,EL OBISPO II,MANUEL GONZALEZ L5 M162,"2",HM
"25","162","004",125.72343091,25 162 004,EL OBISPO II,IGNACIO DE ARANCIBIA L4 M162,"1",HU
"25","162","027",131.682781721,25 162 027,EL OBISPO II,EULALIO GUZMAN L27 M162,"2",HU
"25","162","028",127.988395858,25 162 028,EL OBISPO II,EULALIO GUZMAN L28 M162,"2",HU
"25","162","003",119.460528299,25 162 003,EL OBISPO II,MANUEL GONZALEZ L3 M162,"1",HU
"25","162","002",122.888017406,25 162 002,EL OBISPO II,IGNACIO DE ARANCIBIA L2 M162,"1",HU
"25","132","021",68.5943550757,25 132 021,VISTA MONTA/A,ANTONIO DIAZ SOTO 342,"2",HU
"25","132","038",66.5330132715,25 132 038,VISTA MONTA/A,FRANCISCO VILLA 345,"2",HU
"25","132","039",64.1442240855,25 132 039,VISTA MONTA/A,FRANCISCO VILLA 343,"2",HU
"25","132","040",66.2050578587,25 132 040,VISTA MONTA/A,FRANCISCO VILLA 341,"2",HU
"25","132","041",65.2627685172,25 132 041,VISTA MONTA/A,FRANCISCO VILLA 339,"2",C
"25","132","019",64.1125571026,25 132 019,VISTA MONTA/A,ANTONIO D SOTO 338,"2",HU
